pos_x,pos_y,vel_x,vel_y,acc_x,acc_y,mass,dens,pres,ene,sml,id
0.892682,1.17458,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,1010
0.91775,1.30417,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,1011
0.950111,1.45017,0,0,0,0,0.791139,43.9019,41058.1,1402.84,0.161089,1012
0.994442,1.62251,0,0,0,0,0.791139,33.9334,26728.4,1181.51,0.183229,1013
1.06318,1.84658,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1014
1.24059,2.28529,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1015
1.25401,-1.97059,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1016
1.14224,-1.68617,0,0,0,0,0.791139,26.7228,17950,1007.56,0.206475,1017
1.08116,-1.49304,0,0,0,0,0.791139,37.3474,31358.9,1259.48,0.174654,1018
1.03913,-1.33602,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1019
1.00756,-1.19948,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1020
0.982749,-1.07634,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1021
0.962715,-0.962715,0,0,0,0,0.791139,67.889,84903.5,1875.93,0.129541,1022
0.946284,-0.856162,0,0,0,0,0.791139,73.5298,96983.7,1978.46,0.124473,1023
0.932696,-0.75504,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,1024
0.921434,-0.658167,0,0,0,0,0.791139,82.901,118448,2143.18,0.117227,1025
0.912134,-0.564655,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,1026
0.904533,-0.473803,0,0,0,0,0.791139,89.9137,135614,2262.4,0.112563,1027
0.89844,-0.385046,0,0,0,0,0.791139,92.5803,142383,2306.91,0.11093,1028
0.893713,-0.297904,0,0,0,0,0.791139,94.7024,147864,2342.03,0.10968,1029
0.890246,-0.211963,0,0,0,0,0.791139,96.2879,152013,2368.1,0.108773,1030
0.887974,-0.126853,0,0,0,0,0.791139,97.3419,154796,2385.35,0.108183,1031
0.886848,-0.0422309,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,1032
0.886848,0.0422309,0,0,0,0,0.791139,97.8681,156193,2393.93,0.107891,1033
0.887974,0.126853,0,0,0,0,0.791139,97.3419,154796,2385.35,0.108183,1034
0.890246,0.211963,0,0,0,0,0.791139,96.2879,152013,2368.1,0.108773,1035
0.893713,0.297904,0,0,0,0,0.791139,94.7024,147864,2342.03,0.10968,1036
0.89844,0.385046,0,0,0,0,0.791139,92.5803,142383,2306.91,0.11093,1037
0.904533,0.473803,0,0,0,0,0.791139,89.9137,135614,2262.4,0.112563,1038
0.912134,0.564655,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,1039
0.921434,0.658167,0,0,0,0,0.791139,82.901,118448,2143.18,0.117227,1040
0.932696,0.75504,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,1041
0.946284,0.856162,0,0,0,0,0.791139,73.5298,96983.7,1978.46,0.124473,1042
0.962715,0.962715,0,0,0,0,0.791139,67.889,84903.5,1875.93,0.129541,1043
0.982749,1.07634,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1044
1.00756,1.19948,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1045
1.03913,1.33602,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1046
1.08116,1.49304,0,0,0,0,0.791139,37.3474,31358.9,1259.48,0.174654,1047
1.14224,1.68617,0,0,0,0,0.791139,26.7228,17950,1007.56,0.206475,1048
1.25401,1.97059,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1049
1.32436,-1.785,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1050
1.23061,-1.55164,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1051
1.17326,-1.37731,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1052
1.13235,-1.23081,0,0,0,0,0.791139,47.6955,47139.9,1482.53,0.15455,1053
1.1011,-1.1011,0,0,0,0,0.791139,55.0413,59851.5,1631.09,0.143868,1054
1.07634,-0.982749,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1055
1.0563,-0.872594,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,1056
1.03987,-0.768603,0,0,0,0,0.791139,72.41,94534.6,1958.32,0.125432,1057
1.02636,-0.669365,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,1058
1.01526,-0.573842,0,0,0,0,0.791139,80.7181,113295,2105.39,0.118802,1059
1.00622,-0.481238,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,1060
0.999004,-0.390915,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,1061
0.993415,-0.302344,0,0,0,0,0.791139,88.8425,132931,2244.39,0.113239,1062
0.989325,-0.215071,0,0,0,0,0.791139,90.4483,136960,2271.36,0.11223,1063
0.986648,-0.128693,0,0,0,0,0.791139,91.5156,139664,2289.19,0.111573,1064
0.985323,-0.0428401,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,1065
0.985323,0.0428401,0,0,0,0,0.791139,92.0482,141022,2298.06,0.11125,1066
0.986648,0.128693,0,0,0,0,0.791139,91.5156,139664,2289.19,0.111573,1067
0.989325,0.215071,0,0,0,0,0.791139,90.4483,136960,2271.36,0.11223,1068
0.993415,0.302344,0,0,0,0,0.791139,88.8425,132931,2244.39,0.113239,1069
0.999004,0.390915,0,0,0,0,0.791139,86.6919,127612,2208.02,0.114635,1070
1.00622,0.481238,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,1071
1.01526,0.573842,0,0,0,0,0.791139,80.7181,113295,2105.39,0.118802,1072
1.02636,0.669365,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,1073
1.03987,0.768603,0,0,0,0,0.791139,72.41,94534.6,1958.32,0.125432,1074
1.0563,0.872594,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,1075
1.07634,0.982749,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1076
1.1011,1.1011,0,0,0,0,0.791139,55.0413,59851.5,1631.09,0.143868,1077
1.13235,1.23081,0,0,0,0,0.791139,47.6955,47139.9,1482.53,0.15455,1078
1.17326,1.37731,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1079
1.23061,1.55164,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1080
1.32436,1.785,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1081
1.63235,-2.02412,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1082
1.41407,-1.64032,0,0,0,0,0.791139,20.4049,11450.4,841.734,0.236287,1083
1.32742,-1.43361,0,0,0,0,0.791139,31.1187,23136.4,1115.23,0.191336,1084
1.2715,-1.2715,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1085
1.23081,-1.13235,0,0,0,0,0.791139,47.6955,47139.9,1482.53,0.15455,1086
1.19948,-1.00756,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1087
1.17458,-0.892682,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,1088
1.15445,-0.785027,0,0,0,0,0.791139,65.6015,80189.4,1833.56,0.13178,1089
1.13805,-0.682828,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1090
1.12467,-0.584828,0,0,0,0,0.791139,74.0881,98214.3,1988.46,0.124003,1091
1.11384,-0.49009,0,0,0,0,0.791139,77.4191,105683,2047.62,0.121306,1092
1.10522,-0.39788,0,0,0,0,0.791139,80.1704,112017,2095.85,0.119207,1093
1.09857,-0.307601,0,0,0,0,0.791139,82.3565,117154,2133.78,0.117614,1094
1.09372,-0.218745,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,1095
1.09055,-0.130866,0,0,0,0,0.791139,85.0717,123662,2180.43,0.115722,1096
1.08898,-0.0435591,0,0,0,0,0.791139,85.6125,124975,2189.66,0.115356,1097
1.08898,0.0435591,0,0,0,0,0.791139,85.6125,124975,2189.66,0.115356,1098
1.09055,0.130866,0,0,0,0,0.791139,85.0717,123662,2180.43,0.115722,1099
1.09372,0.218745,0,0,0,0,0.791139,83.9878,121047,2161.87,0.116466,1100
1.09857,0.307601,0,0,0,0,0.791139,82.3565,117154,2133.78,0.117614,1101
1.10522,0.39788,0,0,0,0,0.791139,80.1704,112017,2095.85,0.119207,1102
1.11384,0.49009,0,0,0,0,0.791139,77.4191,105683,2047.62,0.121306,1103
1.12467,0.584828,0,0,0,0,0.791139,74.0881,98214.3,1988.46,0.124003,1104
1.13805,0.682828,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1105
1.15445,0.785027,0,0,0,0,0.791139,65.6015,80189.4,1833.56,0.13178,1106
1.17458,0.892682,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,1107
1.19948,1.00756,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1108
1.23081,1.13235,0,0,0,0,0.791139,47.6955,47139.9,1482.53,0.15455,1109
1.2715,1.2715,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1110
1.32742,1.43361,0,0,0,0,0.791139,31.1187,23136.4,1115.23,0.191336,1111
1.41407,1.64032,0,0,0,0,0.791139,20.4049,11450.4,841.734,0.236287,1112
1.63235,2.02412,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1113
1.7014,-1.82743,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1114
1.51885,-1.51885,0,0,0,0,0.791139,21.2321,12234.4,864.331,0.231639,1115
1.43361,-1.32742,0,0,0,0,0.791139,31.1187,23136.4,1115.23,0.191336,1116
1.37731,-1.17326,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1117
1.33602,-1.03913,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1118
1.30417,-0.91775,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,1119
1.27892,-0.805247,0,0,0,0,0.791139,58.0234,65353,1689.48,0.140122,1120
1.25863,-0.699238,0,0,0,0,0.791139,62.7143,74393.9,1779.35,0.13478,1121
1.24225,-0.59812,0,0,0,0,0.791139,66.7475,82537.7,1854.85,0.130644,1122
1.22909,-0.500741,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1123
1.21868,-0.406225,0,0,0,0,0.791139,72.9704,95757.3,1968.41,0.124949,1124
1.21068,-0.313879,0,0,0,0,0.791139,75.2022,100688,2008.35,0.123081,1125
1.20486,-0.223122,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,1126
1.20106,-0.133451,0,0,0,0,0.791139,77.971,106942,2057.34,0.120876,1127
1.19918,-0.0444141,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,1128
1.19918,0.0444141,0,0,0,0,0.791139,78.5221,108205,2067.03,0.120451,1129
1.20106,0.133451,0,0,0,0,0.791139,77.971,106942,2057.34,0.120876,1130
1.20486,0.223122,0,0,0,0,0.791139,76.8662,104429,2037.86,0.121742,1131
1.21068,0.313879,0,0,0,0,0.791139,75.2022,100688,2008.35,0.123081,1132
1.21868,0.406225,0,0,0,0,0.791139,72.9704,95757.3,1968.41,0.124949,1133
1.22909,0.500741,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1134
1.24225,0.59812,0,0,0,0,0.791139,66.7475,82537.7,1854.85,0.130644,1135
1.25863,0.699238,0,0,0,0,0.791139,62.7143,74393.9,1779.35,0.13478,1136
1.27892,0.805247,0,0,0,0,0.791139,58.0234,65353,1689.48,0.140122,1137
1.30417,0.91775,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,1138
1.33602,1.03913,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1139
1.37731,1.17326,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1140
1.43361,1.32742,0,0,0,0,0.791139,31.1187,23136.4,1115.23,0.191336,1141
1.51885,1.51885,0,0,0,0,0.791139,21.2321,12234.4,864.331,0.231639,1142
1.7014,1.82743,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1143
1.82743,-1.7014,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1144
1.64032,-1.41407,0,0,0,0,0.791139,20.4049,11450.4,841.734,0.236287,1145
1.55164,-1.23061,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1146
1.49304,-1.08116,0,0,0,0,0.791139,37.3474,31358.9,1259.48,0.174654,1147
1.45017,-0.950111,0,0,0,0,0.791139,43.9019,41058.1,1402.84,0.161089,1148
1.41727,-0.830815,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,1149
1.3914,-0.719688,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1150
1.37083,-0.614508,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,1151
1.35448,-0.513769,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,1152
1.34165,-0.416375,0,0,0,0,0.791139,65.0265,79021.4,1822.83,0.132362,1153
1.33185,-0.321482,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,1154
1.32475,-0.228406,0,0,0,0,0.791139,69.0258,87286.2,1896.82,0.12847,1155
1.32014,-0.136566,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1156
1.31785,-0.0454433,0,0,0,0,0.791139,70.7226,90891.7,1927.78,0.12692,1157
1.31785,0.0454433,0,0,0,0,0.791139,70.7226,90891.7,1927.78,0.12692,1158
1.32014,0.136566,0,0,0,0,0.791139,70.1579,89685.4,1917.5,0.127429,1159
1.32475,0.228406,0,0,0,0,0.791139,69.0258,87286.2,1896.82,0.12847,1160
1.33185,0.321482,0,0,0,0,0.791139,67.3189,83718.5,1865.42,0.130089,1161
1.34165,0.416375,0,0,0,0,0.791139,65.0265,79021.4,1822.83,0.132362,1162
1.35448,0.513769,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,1163
1.37083,0.614508,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,1164
1.3914,0.719688,0,0,0,0,0.791139,54.4397,58765.2,1619.18,0.14466,1165
1.41727,0.830815,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,1166
1.45017,0.950111,0,0,0,0,0.791139,43.9019,41058.1,1402.84,0.161089,1167
1.49304,1.08116,0,0,0,0,0.791139,37.3474,31358.9,1259.48,0.174654,1168
1.55164,1.23061,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1169
1.64032,1.41407,0,0,0,0,0.791139,20.4049,11450.4,841.734,0.236287,1170
1.82743,1.7014,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1171
2.02412,-1.63235,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1172
1.785,-1.32436,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1173
1.68617,-1.14224,0,0,0,0,0.791139,26.7228,17950,1007.56,0.206475,1174
1.62251,-0.994442,0,0,0,0,0.791139,33.9334,26728.4,1181.51,0.183229,1175
1.57666,-0.86462,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1176
1.54194,-0.746099,0,0,0,0,0.791139,45.1766,43064.2,1429.86,0.1588,1177
1.51502,-0.635329,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,1178
1.494,-0.530128,0,0,0,0,0.791139,53.2313,56607.3,1595.13,0.146293,1179
1.4777,-0.42901,0,0,0,0,0.791139,56.2391,62038,1654.67,0.142327,1180
1.46537,-0.330889,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,1181
1.45648,-0.234916,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,1182
1.45073,-0.140393,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1183
1.44789,-0.0467063,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,1184
1.44789,0.0467063,0,0,0,0,0.791139,62.1328,73247.9,1768.34,0.135409,1185
1.45073,0.140393,0,0,0,0,0.791139,61.5501,72106.5,1757.27,0.136048,1186
1.45648,0.234916,0,0,0,0,0.791139,60.3804,69837.3,1734.93,0.13736,1187
1.46537,0.330889,0,0,0,0,0.791139,58.6148,66466.9,1700.94,0.139413,1188
1.4777,0.42901,0,0,0,0,0.791139,56.2391,62038,1654.67,0.142327,1189
1.494,0.530128,0,0,0,0,0.791139,53.2313,56607.3,1595.13,0.146293,1190
1.51502,0.635329,0,0,0,0,0.791139,49.5597,50250.7,1520.91,0.151615,1191
1.54194,0.746099,0,0,0,0,0.791139,45.1766,43064.2,1429.86,0.1588,1192
1.57666,0.86462,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1193
1.62251,0.994442,0,0,0,0,0.791139,33.9334,26728.4,1181.51,0.183229,1194
1.68617,1.14224,0,0,0,0,0.791139,26.7228,17950,1007.56,0.206475,1195
1.785,1.32436,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1196
2.02412,1.63235,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1197
1.97059,-1.25401,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1198
1.84658,-1.06318,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1199
1.77267,-0.913193,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1200
1.7213,-0.782407,0,0,0,0,0.791139,34.6249,27642.4,1197.51,0.18139,1201
1.68338,-0.663149,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1202
1.65469,-0.551564,0,0,0,0,0.791139,43.2604,40063.1,1389.14,0.162279,1203
1.63292,-0.445341,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1204
1.61667,-0.34293,0,0,0,0,0.791139,48.9406,49208.8,1508.22,0.152571,1205
1.6051,-0.243196,0,0,0,0,0.791139,50.7917,52349.7,1546.01,0.149765,1206
1.59764,-0.14524,0,0,0,0,0.791139,52.0154,54468.7,1570.75,0.147993,1207
1.59399,-0.0483026,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,1208
1.59399,0.0483026,0,0,0,0,0.791139,52.6244,55535.7,1582.98,0.147134,1209
1.59764,0.14524,0,0,0,0,0.791139,52.0154,54468.7,1570.75,0.147993,1210
1.6051,0.243196,0,0,0,0,0.791139,50.7917,52349.7,1546.01,0.149765,1211
1.61667,0.34293,0,0,0,0,0.791139,48.9406,49208.8,1508.22,0.152571,1212
1.63292,0.445341,0,0,0,0,0.791139,46.4409,45091.5,1456.42,0.156624,1213
1.65469,0.551564,0,0,0,0,0.791139,43.2604,40063.1,1389.14,0.162279,1214
1.68338,0.663149,0,0,0,0,0.791139,39.3487,34209.3,1304.08,0.170154,1215
1.7213,0.782407,0,0,0,0,0.791139,34.6249,27642.4,1197.51,0.18139,1216
1.77267,0.913193,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1217
1.84658,1.06318,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1218
1.97059,1.25401,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1219
2.28529,-1.24059,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1220
2.05718,-0.999203,0,0,0,0,0.791139,15.1079,6938.5,688.896,0.274604,1221
1.9585,-0.839355,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1222
1.89562,-0.704088,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1223
1.85151,-0.581903,0,0,0,0,0.791139,31.8302,24024.8,1132.17,0.189186,1224
1.81951,-0.467873,0,0,0,0,0.791139,35.3118,28562.3,1213.29,0.179617,1225
1.79632,-0.359264,0,0,0,0,0.791139,38.0181,32303,1274.51,0.173106,1226
1.7801,-0.2543,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1227
1.76978,-0.151696,0,0,0,0,0.791139,41.3185,37110.8,1347.25,0.166049,1228
1.76476,-0.0504217,0,0,0,0,0.791139,41.9689,38089.6,1361.35,0.164757,1229
1.76476,0.0504217,0,0,0,0,0.791139,41.9689,38089.6,1361.35,0.164757,1230
1.76978,0.151696,0,0,0,0,0.791139,41.3185,37110.8,1347.25,0.166049,1231
1.7801,0.2543,0,0,0,0,0.791139,40.0085,35170.7,1318.62,0.168745,1232
1.79632,0.359264,0,0,0,0,0.791139,38.0181,32303,1274.51,0.173106,1233
1.81951,0.467873,0,0,0,0,0.791139,35.3118,28562.3,1213.29,0.179617,1234
1.85151,0.581903,0,0,0,0,0.791139,31.8302,24024.8,1132.17,0.189186,1235
1.89562,0.704088,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1236
1.9585,0.839355,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1237
2.05718,0.999203,0,0,0,0,0.791139,15.1079,6938.5,688.896,0.274604,1238
2.28529,1.24059,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1239
2.48652,-1.00805,0,0,0,0,0.791139,2.71859,397.955,219.574,0.647345,1240
2.22896,-0.783148,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,1241
2.13049,-0.633388,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1242
2.07041,-0.503613,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1243
2.0305,-0.384148,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,1244
2.00394,-0.270803,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1245
1.98754,-0.161152,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1246
1.97968,-0.0535048,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1247
1.97968,0.0535048,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1248
1.98754,0.161152,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1249
2.00394,0.270803,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1250
2.0305,0.384148,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,1251
2.07041,0.503613,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1252
2.13049,0.633388,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1253
2.22896,0.783148,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,1254
2.48652,1.00805,0,0,0,0,0.791139,2.71859,397.955,219.574,0.647345,1255
2.45758,-0.441104,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1256
2.37196,-0.304097,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,1257
2.32888,-0.179145,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1258
2.30991,-0.0592286,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,1259
2.30991,0.0592286,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,1260
2.32888,0.179145,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1261
2.37196,0.304097,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,1262
2.45758,0.441104,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1263
